227415000,0.4,1443650529000
227415000,11.2,1443650529000

227705102,0.0,1443650403000
227705102,0.0,1443650423000
227705102,0.1,1443650444000
227705102,0.0,1443650452000
227705102,0.1,1443650474000
227705102,0.0,1443650483000
227705102,0.0,1443650494000
227705102,0.1,1443650512000
227705102,0.1,1443650523000
227705102,0.1,1443650534000
227705102,12.0,1443650534000

