228037600,15,-127,9.1,86.8,511,-4.4467,48.157658,1443650439,865629
228037600,15,-127,9.0,87.2,511,-4.4460735,48.15768,1443650450,865629
228037600,15,-127,9.0,88.2,511,-4.4454517,48.157696,1443650460,865629
228131600,15,-127,8.5,263.7,511,-4.644325,48.092247,1443650404,887250
228131600,15,-127,8.5,265.2,511,-4.644965,48.09218,1443650416,887250
228131600,15,-127,8.7,260.9,511,-4.645487,48.09213,1443650425,887250
228131600,15,-127,8.4,269.4,511,-4.64607,48.092106,1443650434,887250
228131600,15,-127,8.5,266.2,511,-4.6467066,48.092075,1443650445,887250
228131600,15,-127,8.4,264.9,511,-4.6472917,48.09204,1443650455,887250
228131600,15,-127,8.4,266.1,511,-4.647815,48.092,1443650464,887250
228854000,15,0,10.4,258.2,259,-4.347825,48.117958,1443650408,878975
228854000,15,127,10.3,262.7,270,-4.348457,48.117886,1443650417,878975
228854000,15,0,10.4,268.0,270,-4.3492484,48.117874,1443650428,878975
228854000,15,0,10.4,269.7,271,-4.3499684,48.117874,1443650438,878975
227415000,15,-127,11.4,176.5,511,-4.7691517,47.987152,1443650409,920547
227415000,15,-127,11.3,175.8,511,-4.7691116,47.98662,1443650419,920547
227415000,15,-127,11.4,174.7,511,-4.7690268,47.986107,1443650429,920547
227415000,15,-127,11.1,172.2,511,-4.768925,47.985645,1443650438,920547
227415000,15,-127,11.0,170.8,511,-4.7687883,47.98514,1443650448,920547
227415000,15,-127,11.3,172.0,511,-4.768687,47.98463,1443650459,920547
228854000,15,-126,10.6,273.1,271,-4.352793,48.11796,1443650477,878974
228854000,15,127,10.6,267.2,269,-4.354328,48.11792,1443650498,878974
228854000,15,127,10.5,269.5,272,-4.355785,48.1179,1443650518,878974
228190600,7,-127,0.0,0.0,511,-4.326842,48.09865,1443650498,885643
227443000,15,-127,11.2,172.5,511,-4.782015,48.00255,1443650469,915547
227443000,15,-127,11.3,173.8,511,-4.781915,48.001984,1443650480,915547
227443000,15,-127,11.4,172.0,511,-4.781815,48.001484,1443650491,915547
227443000,15,-127,11.2,170.8,511,-4.781698,48.000965,1443650501,915547
227443000,15,-127,11.3,172.9,511,-4.7815986,48.00045,1443650511,915547
227443000,15,-127,11.3,176.9,511,-4.781532,47.999985,1443650520,917213
227443000,15,-127,11.3,181.7,511,-4.781532,47.999466,1443650529,917213
227705102,15,-127,0.1,288.3,511,-4.4965935,48.382427,1443650474,795648
227705102,15,-127,0.0,280.1,511,-4.4965816,48.38244,1443650483,795648
227705102,15,-127,0.0,276.7,511,-4.4965734,48.382446,1443650494,795648
227705102,15,-127,0.1,270.9,511,-4.4965734,48.38244,1443650512,795648
227705102,15,-127,0.1,266.5,511,-4.4965734,48.382435,1443650523,795648
227705102,15,-127,0.1,270.7,511,-4.496568,48.382435,1443650534,795648
245257000,0,0,0.0,13.1,36,-4.4658,48.382607,1443650473,795653
245257000,0,0,0.0,13.1,36,-4.46582,48.382607,1443650493,795653
245257000,0,0,0.0,13.1,35,-4.4658165,48.38258,1443650502,795653
245257000,0,0,0.0,13.1,35,-4.4658084,48.382557,1443650512,795653
245257000,0,0,0.0,13.1,35,-4.465803,48.382545,1443650522,795653
245257000,0,0,0.1,13.1,35,-4.4657984,48.38254,1443650533,795653
228037700,15,-127,1.1,102.4,511,-4.4704785,48.166447,1443650471,863958
228037700,15,-127,0.8,111.7,511,-4.47043,48.16643,1443650481,863958
228037700,15,-127,0.6,127.3,511,-4.4703984,48.16641,1443650491,863958
228037700,15,-127,0.5,150.1,511,-4.4703865,48.166393,1443650500,863958
228037700,15,-127,0.6,185.9,511,-4.470402,48.166374,1443650512,863958
228037700,15,-127,0.9,207.3,511,-4.470425,48.166348,1443650520,863958
228037700,15,-127,0.8,221.4,511,-4.470452,48.16633,1443650531,863958
228051000,0,-127,0.0,293.2,511,-4.485093,48.38134,1443650466,795650
228051000,0,-127,0.0,291.6,511,-4.485095,48.38134,1443650474,795650
228051000,0,-127,0.0,290.6,511,-4.485093,48.38134,1443650484,795650
228051000,0,-127,0.0,290.5,511,-4.4850883,48.381348,1443650493,795650
228051000,0,-127,0.0,290.8,511,-4.485085,48.38135,1443650505,795650
228051000,0,-127,0.0,290.7,511,-4.485083,48.38135,1443650515,795650
228051000,0,-127,0.0,291.3,511,-4.485083,48.381348,1443650525,795650
228051000,0,-127,0.0,291.7,511,-4.485083,48.38134,1443650534,795650
227415000,15,-127,11.2,173.0,511,-4.7685933,47.98407,1443650469,922213
227415000,15,-127,11.3,172.5,511,-4.768493,47.983547,1443650479,922213
227415000,15,-127,11.6,173.6,511,-4.7684083,47.983006,1443650489,922213
227415000,15,-127,11.4,173.3,511,-4.768328,47.98254,1443650498,922213
227415000,15,-127,11.1,170.6,511,-4.76818,47.98198,1443650509,922213
227415000,15,-127,10.9,170.3,511,-4.7680736,47.98153,1443650518,922213
227415000,15,-127,11.2,172.2,511,-4.767975,47.98097,1443650529,922213
228131600,15,-127,8.6,263.6,511,-4.6484685,48.091953,1443650476,887249
228131600,15,-127,8.7,262.5,511,-4.648995,48.091915,1443650485,887249
228131600,15,-127,8.6,261.3,511,-4.6495733,48.091827,1443650495,887249
228131600,15,-127,8.9,259.2,511,-4.6502185,48.09176,1443650505,887249
228131600,15,-127,8.5,262.7,511,-4.6508017,48.09172,1443650515,887249
228131600,15,-127,8.4,266.3,511,-4.6513367,48.091694,1443650524,887249
228131600,15,-127,8.7,262.4,511,-4.651975,48.091652,1443650536,887249
227574020,15,-127,0.0,246.7,511,-4.4954367,48.383686,1443650466,793982
227574020,15,-127,0.0,251.9,511,-4.495435,48.38368,1443650487,793982
227574020,15,-127,0.0,255.1,511,-4.495445,48.38365,1443650526,793982
228037600,15,-127,9.0,85.4,511,-4.4448285,48.157722,1443650470,865629
228037600,15,-127,9.1,82.5,511,-4.444267,48.15777,1443650479,865629
228037600,15,-127,9.0,85.3,511,-4.4435816,48.15782,1443650490,865629
228037600,15,-127,9.1,86.8,511,-4.443015,48.15784,1443650499,865629
228037600,15,-127,9.0,84.4,511,-4.4423933,48.157887,1443650509,865630
228037600,15,-127,8.9,80.7,511,-4.4417214,48.157967,1443650520,865630
228037600,15,-127,9.0,81.9,511,-4.441105,48.158028,1443650530,865630
227574020,15,-127,0.0,254.1,511,-4.495448,48.383648,1443650546,793982
227574020,15,-127,0.0,268.3,511,-4.495448,48.38365,1443650586,793982
227574020,15,-127,0.0,264.8,511,-4.4954615,48.38366,1443650627,793982
228157000,0,-127,9.1,82.4,511,-4.4191065,48.12009,1443650619,878962
228037700,15,-127,1.0,228.7,511,-4.470495,48.166294,1443650541,863958
228037700,15,-127,0.9,235.6,511,-4.470548,48.16626,1443650551,863958
228037700,15,-127,1.2,243.9,511,-4.470617,48.166233,1443650562,863958
228037700,15,-127,1.0,250.2,511,-4.4706516,48.1662,1443650572,863958
228037700,15,-127,0.9,253.3,511,-4.4706917,48.166187,1443650580,863958
228037700,15,-127,0.8,257.6,511,-4.4707565,48.166172,1443650591,863958
228037700,15,-127,1.1,261.3,511,-4.470855,48.166157,1443650602,863958
228037700,15,-127,1.1,262.8,511,-4.47093,48.16615,1443650611,863958
228037700,15,-127,1.1,262.2,511,-4.471005,48.16614,1443650622,863958
228037700,15,-127,1.0,261.2,511,-4.471075,48.166134,1443650632,863958
228037700,15,-127,1.1,263.5,511,-4.47114,48.166126,1443650640,863958
227443000,15,-127,11.4,182.5,511,-4.781582,47.99893,1443650541,917213
227443000,15,-127,11.3,182.0,511,-4.781615,47.998367,1443650551,917213
227443000,15,-127,11.4,181.8,511,-4.781648,47.997833,1443650561,917213
227443000,15,-127,11.4,183.1,511,-4.7816815,47.99732,1443650571,917213
227443000,15,-127,11.4,181.4,511,-4.781698,47.99685,1443650580,917213
227443000,15,-127,11.2,182.3,511,-4.7817483,47.995815,1443650600,917213
227443000,15,-127,11.3,182.7,511,-4.7817817,47.99525,1443650611,917213
227443000,15,-127,11.2,181.8,511,-4.781815,47.9942,1443650631,918879
227443000,15,-127,11.3,180.9,511,-4.7818317,47.993732,1443650640,918879
228854000,15,-126,10.6,272.2,271,-4.358685,48.118015,1443650558,878973
228854000,15,0,10.6,268.4,267,-4.360155,48.117996,1443650578,878973
228854000,15,127,10.6,268.2,270,-4.360885,48.11798,1443650588,878973
228854000,15,0,10.6,270.4,272,-4.361545,48.11798,1443650597,878973
228854000,15,0,10.6,271.5,274,-4.3622785,48.117992,1443650607,878972
228854000,15,127,9.6,272.9,277,-4.36302,48.118015,1443650618,878972
228854000,15,-126,8.2,274.8,274,-4.36358,48.118053,1443650628,878972
228854000,15,0,7.5,272.7,272,-4.3641415,48.11807,1443650639,878972
228190600,7,-127,0.0,0.0,511,-4.3268385,48.098644,1443650617,885643
228931000,7,-126,8.8,83.9,81,-4.4750667,48.116016,1443650578,878952
228931000,7,0,8.8,78.6,79,-4.4732785,48.11626,1443650608,878952
227705102,15,-127,0.0,275.0,511,-4.496577,48.382435,1443650543,795648
227705102,15,-127,0.0,275.4,511,-4.496587,48.38244,1443650555,795648
227705102,15,-127,0.1,281.5,511,-4.496587,48.382435,1443650564,795648
227705102,15,-127,0.0,295.0,511,-4.49658,48.382435,1443650572,795648
227705102,15,-127,0.1,292.3,511,-4.49658,48.38243,1443650583,795648
227705102,15,-127,0.1,292.3,511,-4.4965835,48.382427,1443650592,795648
227705102,15,-127,0.1,297.3,511,-4.496585,48.382427,1443650603,795648
227705102,15,-127,0.1,288.3,511,-4.4965916,48.382427,1443650622,795648
227705102,15,-127,0.1,292.8,511,-4.496595,48.382427,1443650633,795648
227705102,15,-127,0.1,291.6,511,-4.496595,48.382427,1443650644,795648
245257000,0,0,0.0,13.1,36,-4.4657917,48.382534,1443650543,795653
245257000,0,0,0.0,13.1,36,-4.4658017,48.382553,1443650553,795653
245257000,0,0,0.1,13.1,36,-4.4657984,48.382553,1443650562,795653
245257000,0,0,0.0,13.1,36,-4.4657917,48.382545,1443650572,795653
245257000,0,0,0.0,13.1,36,-4.46578,48.382534,1443650582,795653
245257000,0,0,0.0,13.1,35,-4.46577,48.38252,1443650592,795653
245257000,0,0,0.0,13.1,35,-4.465765,48.382507,1443650602,795653
245257000,0,0,0.0,13.1,35,-4.4657617,48.382492,1443650612,795653
245257000,0,0,0.0,13.1,35,-4.465757,48.38248,1443650622,795653
245257000,0,0,0.0,13.1,35,-4.4657516,48.382473,1443650632,795653
245257000,0,0,0.0,13.1,35,-4.465745,48.38246,1443650642,795653
228131600,15,-127,8.8,255.6,511,-4.652488,48.09157,1443650545,887249
228131600,15,-127,8.0,262.8,511,-4.653138,48.0915,1443650555,887249
228131600,15,-127,8.4,263.8,511,-4.65373,48.09146,1443650566,887248
228131600,15,-127,8.4,262.9,511,-4.65426,48.091434,1443650574,887248
228131600,15,-127,8.1,263.7,511,-4.654842,48.091385,1443650584,887248
228131600,15,-127,8.6,264.2,511,-4.6554832,48.091328,1443650596,887248
228131600,15,-127,8.3,266.0,511,-4.6560116,48.091267,1443650605,887248
228131600,15,-127,8.7,259.7,511,-4.65665,48.0912,1443650616,887248
228131600,15,-127,8.7,261.8,511,-4.657232,48.091152,1443650625,887248
228131600,15,-127,8.4,263.8,511,-4.657758,48.09112,1443650635,887248
228131600,15,-127,8.5,265.6,511,-4.6583385,48.091072,1443650645,887248
228051000,0,-127,0.0,290.8,511,-4.4850864,48.38134,1443650544,795650
228051000,0,-127,0.0,292.6,511,-4.485085,48.38135,1443650554,795650
228051000,0,-127,0.0,294.4,511,-4.48509,48.381363,1443650565,795650
228051000,0,-127,0.0,294.4,511,-4.485093,48.381367,1443650574,795650
228051000,0,-127,0.0,293.6,511,-4.485065,48.38135,1443650585,795650
228051000,0,-127,0.0,292.2,511,-4.4850683,48.381348,1443650594,795650
228051000,0,-127,0.0,291.9,511,-4.48507,48.381348,1443650605,795650
228051000,0,-127,0.0,289.8,511,-4.4850736,48.381348,1443650614,795650
228051000,0,-127,0.0,282.2,511,-4.4850717,48.38134,1443650625,795650
228051000,0,-127,0.0,282.7,511,-4.48507,48.381336,1443650634,795650
228051000,0,-127,0.0,284.6,511,-4.4850717,48.381332,1443650645,795650
228037600,15,-127,8.9,84.3,511,-4.4405484,48.158062,1443650539,865630
228037600,15,-127,8.9,90.8,511,-4.439872,48.15806,1443650551,865630
228037600,15,-127,8.9,95.1,511,-4.43932,48.15802,1443650559,865630
228037600,15,-127,8.9,100.0,511,-4.43871,48.157948,1443650569,865630
228037600,15,-127,8.9,105.5,511,-4.438055,48.15782,1443650580,865630
228037600,15,-127,8.9,114.6,511,-4.4374886,48.157654,1443650589,865631
228037600,15,-127,9.0,121.2,511,-4.43695,48.15744,1443650600,867297
228037600,15,-127,9.0,129.6,511,-4.436475,48.157166,1443650610,867297
228037600,15,-127,9.1,132.1,511,-4.4360566,48.1569,1443650619,867297
228037600,15,-127,9.1,131.0,511,-4.43558,48.156605,1443650629,867297
228037600,15,-127,9.1,128.2,511,-4.4350433,48.156315,1443650640,867297
227415000,15,-127,11.2,172.3,511,-4.7678633,47.98046,1443650539,922213
227415000,15,-127,10.9,171.7,511,-4.76765,47.979515,1443650559,922213
227415000,15,-127,10.9,169.3,511,-4.767463,47.978916,1443650569,923879
227415000,15,-127,10.9,171.4,511,-4.767375,47.97852,1443650578,923879
227415000,15,-127,10.8,168.8,511,-4.767225,47.978024,1443650588,923879
227415000,15,-127,10.8,169.2,511,-4.767053,47.977486,1443650599,923879
227415000,15,-127,10.7,170.1,511,-4.7669315,47.97699,1443650609,923879
227415000,15,-127,10.6,168.9,511,-4.766802,47.976555,1443650619,923880
227415000,15,-127,10.9,172.2,511,-4.7666736,47.97596,1443650629,923880
227415000,15,-127,10.7,170.3,511,-4.7665715,47.975574,1443650639,923880
228037600,15,-127,9.1,128.2,511,-4.434555,48.15605,1443650649,867297
228037600,15,-127,9.1,128.3,511,-4.4340634,48.15579,1443650659,867297
228037600,15,-127,9.1,126.5,511,-4.433562,48.15554,1443650670,867297
228037600,15,-127,9.1,124.6,511,-4.4330916,48.15533,1443650679,867297
228037600,15,-127,9.1,124.9,511,-4.43259,48.155094,1443650689,867297
228037600,15,-127,9.0,125.1,511,-4.43203,48.154823,1443650700,867298
228037600,15,-127,9.0,125.9,511,-4.431522,48.15458,1443650710,867298
228037600,15,-127,9.1,126.7,511,-4.4310164,48.154327,1443650719,867298
228037600,15,-127,9.1,129.2,511,-4.43052,48.15406,1443650729,867298
228037600,15,-127,9.1,129.7,511,-4.430035,48.153786,1443650740,867298
228037600,15,-127,9.1,130.7,511,-4.4296064,48.15354,1443650749,867298
228037600,15,-127,9.1,133.2,511,-4.4291034,48.153217,1443650760,867298
228186700,5,0,0.2,318.0,139,-4.5124984,48.370834,1443650745,798977
228186700,5,0,0.0,130.0,138,-4.5124984,48.370834,1443650756,798977
228931000,7,-126,8.8,82.2,81,-4.4690084,48.116722,1443650679,878953
228931000,7,127,8.8,78.6,81,-4.46853,48.11679,1443650688,878953
228931000,7,-126,8.8,80.6,78,-4.466037,48.116985,1443650728,878953
228037700,15,-127,1.1,263.5,511,-4.4712114,48.16612,1443650650,863958
228037700,15,-127,1.1,265.6,511,-4.471285,48.166115,1443650661,863958
228037700,15,-127,1.2,265.9,511,-4.4713616,48.166115,1443650671,863958
228037700,15,-127,1.1,266.7,511,-4.4714217,48.166115,1443650681,863958
228037700,15,-127,1.1,267.0,511,-4.471495,48.166115,1443650692,863958
228037700,15,-127,1.1,264.6,511,-4.471637,48.166107,1443650710,863958
228037700,15,-127,1.0,264.4,511,-4.471715,48.1661,1443650721,863958
228037700,15,-127,1.2,265.2,511,-4.4717984,48.1661,1443650731,863958
228037700,15,-127,1.2,266.5,511,-4.4718766,48.166092,1443650741,863958
228037700,15,-127,1.1,266.8,511,-4.4719567,48.166092,1443650752,863958
228037700,15,-127,1.1,267.2,511,-4.472027,48.16609,1443650760,863958
227574020,15,-127,0.0,270.2,511,-4.49546,48.38365,1443650646,793982
227574020,15,-127,0.0,269.6,511,-4.49546,48.38365,1443650667,793982
227574020,15,-127,0.1,272.0,511,-4.4954515,48.383656,1443650687,793982
228190600,7,-127,0.0,0.0,511,-4.326845,48.09864,1443650698,885643
227443000,15,-127,11.2,182.8,511,-4.7818484,47.993217,1443650649,918879
227443000,15,-127,11.1,181.8,511,-4.781882,47.9927,1443650660,918879
227443000,15,-127,11.1,183.8,511,-4.781915,47.992184,1443650670,918879
227443000,15,-127,11.2,182.5,511,-4.781965,47.991634,1443650681,918879
227443000,15,-127,11.1,182.6,511,-4.781998,47.991116,1443650691,918879
227443000,15,-127,11.4,182.1,511,-4.782065,47.990116,1443650709,918879
228854000,15,0,7.3,271.3,273,-4.364587,48.118073,1443650648,878972
228854000,15,0,7.2,271.1,271,-4.3650265,48.11808,1443650657,878972
228854000,15,0,7.1,270.1,270,-4.36551,48.118084,1443650667,878972
228854000,15,0,7.1,269.2,269,-4.3660383,48.118076,1443650678,878972
228854000,15,0,7.1,268.7,268,-4.3664784,48.118065,1443650687,878972
228854000,15,0,7.1,267.5,269,-4.3670683,48.11805,1443650699,878972
228854000,15,0,7.1,268.5,270,-4.367505,48.118046,1443650709,878971
228854000,15,127,7.1,270.1,273,-4.368045,48.118046,1443650719,878971
228854000,15,0,7.1,271.4,274,-4.368435,48.11805,1443650727,878971
228854000,15,0,7.1,273.1,276,-4.368965,48.118073,1443650738,878971
228854000,15,0,7.1,274.4,275,-4.369995,48.118122,1443650759,878971
228051000,0,-127,0.0,281.2,511,-4.4850783,48.38133,1443650655,795650
228051000,0,-127,0.0,284.1,511,-4.48508,48.38133,1443650665,795650
228051000,0,-127,0.0,286.2,511,-4.4850864,48.38134,1443650675,795650
228051000,0,-127,0.0,287.1,511,-4.4850917,48.381332,1443650684,795650
228051000,0,-127,0.0,287.0,511,-4.485095,48.38133,1443650694,795650
228051000,0,-127,0.0,287.1,511,-4.4850965,48.38133,1443650706,795650
228051000,0,-127,0.0,287.3,511,-4.4850965,48.381325,1443650715,795650
228051000,0,-127,0.0,287.7,511,-4.4850965,48.381325,1443650725,795650
228051000,0,-127,0.0,288.2,511,-4.485105,48.381332,1443650735,795650
228051000,0,-127,0.0,288.3,511,-4.4851084,48.38133,1443650744,795650
228051000,0,-127,0.0,289.4,511,-4.48511,48.381325,1443650754,795650
245257000,0,0,0.0,13.1,35,-4.465765,48.38251,1443650652,795653
245257000,0,0,0.0,13.1,36,-4.4657884,48.382545,1443650672,795653
245257000,0,0,0.0,13.1,36,-4.4657617,48.3825,1443650702,795653
245257000,0,0,0.0,13.1,36,-4.465755,48.38249,1443650712,795653
245257000,0,0,0.0,13.1,36,-4.465757,48.38249,1443650722,795653
245257000,0,0,0.1,13.1,36,-4.4657536,48.382473,1443650732,795653
245257000,0,0,0.0,13.1,35,-4.4657536,48.38246,1443650742,795653
245257000,0,0,0.0,13.1,35,-4.465757,48.382465,1443650752,795653
245257000,0,0,0.0,13.1,35,-4.4657583,48.382473,1443650762,795653
227705102,15,-127,0.1,298.4,511,-4.49659,48.382427,1443650652,795648
227705102,15,-127,0.1,291.1,511,-4.496587,48.382404,1443650674,795648
227705102,15,-127,0.1,292.1,511,-4.4965835,48.38241,1443650682,795648
227705102,15,-127,0.1,289.6,511,-4.496575,48.38242,1443650693,795648
227705102,15,-127,0.1,289.1,511,-4.4965715,48.38241,1443650712,795648
227705102,15,-127,0.0,289.5,511,-4.496568,48.3824,1443650723,795648
227705102,15,-127,0.0,293.3,511,-4.49656,48.382404,1443650734,795648
227705102,15,-127,0.0,295.5,511,-4.496555,48.382416,1443650753,795648
227415000,15,-127,10.7,169.3,511,-4.76643,47.975086,1443650648,923880
227415000,15,-127,10.6,169.0,511,-4.7662783,47.974556,1443650659,923880
227415000,15,-127,10.6,169.8,511,-4.76614,47.974068,1443650669,923880
227415000,15,-127,10.7,170.1,511,-4.766035,47.973625,1443650678,925546
227415000,15,-127,10.8,169.0,511,-4.7658634,47.97304,1443650690,925546
227415000,15,-127,10.8,169.3,511,-4.7657385,47.972645,1443650699,925546
227415000,15,-127,10.7,169.8,511,-4.765595,47.972153,1443650708,925546
227415000,15,-127,10.7,172.0,511,-4.765478,47.9716,1443650719,925546
227415000,15,-127,10.5,170.6,511,-4.76537,47.97116,1443650728,925546
227415000,15,-127,10.4,168.8,511,-4.765207,47.97069,1443650738,925546
227415000,15,-127,10.5,170.1,511,-4.7650833,47.970215,1443650749,925546
227415000,15,-127,10.6,169.4,511,-4.7649283,47.96969,1443650759,925546
228131600,15,-127,8.1,266.5,511,-4.658975,48.091034,1443650656,887247
228131600,15,-127,8.6,259.3,511,-4.6595535,48.090992,1443650666,887247
228131600,15,-127,8.7,262.1,511,-4.6601367,48.090942,1443650676,887247
228131600,15,-127,8.3,262.6,511,-4.660713,48.090904,1443650685,887247
228131600,15,-127,8.4,266.8,511,-4.661258,48.090878,1443650695,887247
228131600,15,-127,8.6,261.4,511,-4.6618333,48.090805,1443650704,887247
228131600,15,-127,8.3,260.3,511,-4.6624584,48.090725,1443650716,887247
228131600,15,-127,8.4,264.7,511,-4.66304,48.09067,1443650726,887247
228131600,15,-127,8.4,264.8,511,-4.6636133,48.09062,1443650736,887247
228131600,15,-127,8.4,259.5,511,-4.6641884,48.090565,1443650745,887247
228131600,15,-127,8.7,261.7,511,-4.6647015,48.090515,1443650754,887246
228131600,15,-127,8.9,262.8,511,-4.665293,48.09048,1443650764,887246
227318020,15,-127,8.4,144.6,511,-4.642645,48.0002,1443650723,915573
228131600,15,-127,8.4,257.5,511,-4.665925,48.09042,1443650776,887246
228131600,15,-127,8.4,264.2,511,-4.6670933,48.090347,1443650796,887246
228131600,15,-127,8.4,261.9,511,-4.6676764,48.090313,1443650805,887246
228131600,15,-127,8.6,264.9,511,-4.6682067,48.090275,1443650814,887246
228131600,15,-127,8.3,266.4,511,-4.6687784,48.090218,1443650825,887246
228131600,15,-127,8.3,267.8,511,-4.66943,48.09018,1443650836,887246
228131600,15,-127,8.8,265.9,511,-4.670015,48.090145,1443650846,887245
228131600,15,-127,8.5,262.5,511,-4.6705933,48.090103,1443650855,887245
228131600,15,-127,8.2,260.5,511,-4.67118,48.09005,1443650865,887245
228131600,15,-127,8.6,263.6,511,-4.6717114,48.090004,1443650874,887245
228131600,15,-127,8.4,269.7,511,-4.672362,48.089954,1443650885,887245
228131600,15,-127,8.1,266.0,511,-4.6729383,48.089928,1443650896,887245
228131600,15,-127,8.6,259.7,511,-4.673515,48.089897,1443650906,887245
228131600,15,-127,8.1,263.4,511,-4.674035,48.08985,1443650914,887245
227318020,15,-127,8.1,139.5,511,-4.64015,47.998516,1443650783,917239
228190600,7,-127,0.0,0.0,511,-4.3268385,48.09865,1443650837,885643
228190600,7,-127,0.0,0.0,511,-4.3268485,48.09865,1443650877,885643
228190600,7,-127,0.0,0.0,511,-4.3268332,48.098648,1443650916,885643
228931000,7,-126,8.9,83.7,83,-4.460675,48.117496,1443650818,878954
228931000,7,127,8.8,78.7,80,-4.45941,48.11766,1443650838,878954
228931000,7,0,8.9,80.3,80,-4.4557533,48.117935,1443650898,878955
228931000,7,-126,9.0,83.2,81,-4.4544683,48.11804,1443650919,878955
228037600,15,-127,9.1,132.7,511,-4.4286833,48.15296,1443650768,867298
228037600,15,-127,9.1,132.7,511,-4.427705,48.152348,1443650789,868964
228037600,15,-127,9.1,132.8,511,-4.427242,48.152054,1443650800,868964
228037600,15,-127,9.1,133.1,511,-4.42678,48.151768,1443650810,868964
228037600,15,-127,9.1,130.6,511,-4.42589,48.151226,1443650828,868965
228037600,15,-127,9.0,122.6,511,-4.4253116,48.150974,1443650839,868965
228037600,15,-127,8.8,105.6,511,-4.4247184,48.15086,1443650850,868965
228037600,15,-127,8.9,89.0,511,-4.4241133,48.150883,1443650860,868965
228037600,15,-127,8.9,87.5,511,-4.423505,48.15091,1443650870,868965
228037600,15,-127,9.0,86.7,511,-4.4223285,48.15093,1443650889,868965
228037600,15,-127,8.9,80.2,511,-4.421035,48.15106,1443650910,868966
228037600,15,-127,9.0,78.3,511,-4.420425,48.151146,1443650920,868966
228186700,5,0,0.0,5.0,138,-4.5124984,48.370834,1443650814,798977
228186700,5,0,0.0,338.0,138,-4.5124984,48.370834,1443650824,798977
228186700,5,0,0.0,56.0,138,-4.5124984,48.370834,1443650833,798977
228186700,5,0,0.0,173.0,139,-4.5124984,48.370834,1443650843,798977
228186700,5,0,0.0,18.0,139,-4.5124984,48.370834,1443650853,798977
228186700,5,0,0.0,236.0,139,-4.512665,48.370834,1443650863,798977
228186700,5,0,0.0,222.0,139,-4.512665,48.370834,1443650874,798977
228186700,5,0,0.0,77.0,139,-4.512665,48.370834,1443650884,798977
228186700,5,0,0.0,5.0,139,-4.512665,48.370834,1443650893,798977
228186700,5,0,0.0,335.0,139,-4.512665,48.370834,1443650903,798977
228186700,5,0,0.0,210.0,139,-4.512665,48.370834,1443650913,798977
228037700,15,-127,1.1,267.7,511,-4.4721,48.166084,1443650771,863958
228037700,15,-127,1.0,267.1,511,-4.4721785,48.166065,1443650781,863958
228037700,15,-127,1.1,266.4,511,-4.472265,48.166054,1443650791,863958
