228037700,9.1,48.16634,-4.4719133,1443650411
228037700,6.7,48.1664,-4.4714084,1443650421
228037700,4.4,48.166428,-4.471053,1443650431
228037700,3.1,48.16644,-4.4708233,1443650441
228037700,2.1,48.166454,-4.4706483,1443650452

228157000,9.1,48.12009,-4.4191065,1443650619
228157000,9.2,48.122345,-4.3926983,1443651040
228157000,9.2,48.1227,-4.357052,1443651600
228157000,9.4,48.122265,-4.3559318,1443651620
228157000,9.3,48.12204,-4.3555264,1443651628
228157000,9.4,48.12005,-4.351928,1443651698
228157000,9.4,48.1198,-4.3513885,1443651709
228157000,9.4,48.11956,-4.350835,1443651720
228157000,9.3,48.11935,-4.3502717,1443651729
228157000,9.4,48.119133,-4.3497066,1443651740
228157000,9.4,48.118767,-4.34868,1443651758
228157000,9.4,48.118305,-4.3474216,1443651780
228157000,9.4,48.117554,-4.345225,1443651818
228157000,9.4,48.117336,-4.34452,1443651829
228157000,9.4,48.117146,-4.3439317,1443651839
228157000,9.5,48.116203,-4.3409834,1443651889
228157000,9.4,48.116005,-4.3403983,1443651899
228157000,9.4,48.115227,-4.33805,1443651938
228157000,9.5,48.11462,-4.3363066,1443651970
228157000,9.4,48.114002,-4.3345785,1443651999
228157000,9.5,48.11379,-4.334,1443652009
228157000,9.5,48.112938,-4.33168,1443652048
228157000,9.5,48.112736,-4.3310933,1443652059
228157000,9.5,48.111893,-4.328787,1443652099
228157000,9.6,48.11102,-4.326492,1443652139
228157000,9.6,48.11058,-4.32535,1443652159
228157000,9.5,48.110325,-4.3248215,1443652168
228157000,9.5,48.110027,-4.324353,1443652179
228157000,9.5,48.109715,-4.323887,1443652190
228157000,9.5,48.109375,-4.3234634,1443652199
228157000,9.5,48.10829,-4.3223085,1443652229
228157000,9.6,48.107918,-4.3219566,1443652239
228157000,9.6,48.107533,-4.32162,1443652250
228157000,9.6,48.10715,-4.3212767,1443652260
228157000,9.5,48.106766,-4.3209434,1443652269
228157000,9.5,48.106033,-4.3202186,1443652289
228157000,9.5,48.105656,-4.3198814,1443652299
228157000,9.6,48.10528,-4.3195333,1443652309
228157000,9.5,48.104908,-4.319185,1443652320
228157000,9.4,48.10412,-4.318627,1443652339
228157000,9.4,48.103687,-4.31854,1443652348
228157000,9.5,48.103245,-4.3185134,1443652360
228157000,9.4,48.101494,-4.318865,1443652399
228157000,8.6,48.100697,-4.3191714,1443652420
228157000,8.0,48.10034,-4.3193183,1443652429
228157000,7.4,48.100014,-4.319492,1443652439
228157000,6.4,48.0995,-4.319915,1443652459
228157000,6.1,48.0993,-4.320195,1443652470
228157000,5.8,48.09915,-4.32052,1443652480
228157000,5.6,48.099064,-4.320882,1443652489
228157000,5.2,48.099026,-4.321235,1443652499
228157000,4.8,48.098995,-4.3215666,1443652509
228157000,4.6,48.098957,-4.3218784,1443652519
228157000,4.6,48.09892,-4.322183,1443652530
228157000,4.6,48.0989,-4.3224983,1443652540
228157000,4.6,48.09887,-4.3228183,1443652550
228157000,4.7,48.098843,-4.323145,1443652559
228157000,4.6,48.098827,-4.3234134,1443652568
228157000,4.7,48.098812,-4.323807,1443652578
228157000,4.4,48.09881,-4.32412,1443652590
228157000,4.0,48.098804,-4.3244,1443652600
228157000,3.6,48.0988,-4.3246465,1443652610
228157000,3.7,48.0988,-4.324895,1443652619
228157000,4.0,48.09878,-4.3251185,1443652628
228157000,4.1,48.09874,-4.3254533,1443652638
228157000,1.6,48.098427,-4.3258915,1443652679

